tconst,primaryTitle,startYear,runtimeMinutes,genres,director_name
tt27279546,Gorgons,2023,,"Horror,Thriller",Zebulun Dinkins
tt33095525,Shriek,2023,73,Horror,Jesse David Ing
tt25965524,Hushar,2023,,"Comedy,Horror",Sathish Raj N
tt26033670,CREEPYpasta w/ TrollMaster H8Eez,2023,,Horror,Hadeek Ghafoor Mufti
tt28166611,Soft Liquid Center,2023,82,Horror,Steph Holmbo
tt14381496,Wrong Way,2023,,Horror,Salil Sand
tt28166611,Soft Liquid Center,2023,82,Horror,Joseph Kolean
tt27562761,All You Need Is Death,2023,96,Horror,Paul Duane
tt22990502,Lie of the Land,2023,80,"Horror,Thriller",John Carlin
tt27499073,Autumn Moon,2023,108,"Drama,Horror",Michael Fredianelli
tt21230750,Z-ero,2023,,Horror,Wesley Spangler
tt7263022,The Demons Within,2023,,"Horror,Thriller",Stephanie Hensley
tt24070610,First Contact,2023,89,"Drama,Horror,Sci-Fi",Bruce Wemple
tt26254710,The Crimson Copy,2023,,"Comedy,Horror",Max Rooney
tt26254710,The Crimson Copy,2023,,"Comedy,Horror",Hank Allen
tt27564994,Island Escape,2023,86,"Action,Horror",Bruce Wemple
tt28105824,A Box Full of Spiders,2023,76,Horror,Ryan Fowler
tt27424891,Symbolicus Vol. 3,2023,111,Horror,Yan Kaos
tt29687848,Hawa,2023,,Horror,Paramjit Singh
tt19864700,Spirit Doll,2023,86,Horror,Azhar Kinoi Lubis
tt23725142,Titus,2023,,"Drama,History,Horror",Jorge Albuquerque
tt28654277,Mahanatulu,2023,103,"Comedy,Horror",Ashok Reddy Tatiparthi
tt27952559,Immortal Obsession: A History of Vampires,2023,75,Horror,Brian Cunningham
tt11140178,The Woods,2023,,Horror,Zachary Deiseroth
tt9204328,Dark Harvest,2023,96,"Fantasy,Horror",David Slade
tt21988182,T.I.M.,2023,101,"Horror,Sci-Fi,Thriller",Spencer Brown
tt13773770,Pizza 3: The Mummy,2023,123,"Drama,Horror,Thriller",Mohan Govind
tt27680383,The Verge of Death,2023,97,"Drama,Horror,Mystery",Azhar Kinoi Lubis
tt22029804,Mangkujiwo 2,2023,120,Horror,Azhar Kinoi Lubis
tt36598945,Return 2 Everdale,2023,,Horror,Belle Lee
tt27458360,Umay,2023,81,Horror,Osman Tugra
tt18968612,Fat Fleshy Fingers,2023,85,"Comedy,Fantasy,Horror",Heather Cunningham
tt25403492,1920: Horrors of the Heart,2023,122,"Drama,Horror",Krishna Bhatt
tt28445251,Chalawa,2023,,Horror,Shadab Shahid
tt24512806,Washerwoman,2023,,Horror,Bonnie Jean Tyer
tt27673910,Jublowski,2023,131,"Comedy,Drama,Horror",Austin Scarborough
tt20770022,Goatman,2023,,"Comedy,Horror",Trey Murphy
tt28948279,The Goatman,2023,90,"Horror,Mystery,Thriller",Levi Butner
tt5486670,Breed,2023,,"Drama,Horror,Sci-Fi",Henri Escoto
tt32093127,Crisálida (La Semilla),2023,78,Horror,Mikel Balerdi
tt27424891,Symbolicus Vol. 3,2023,111,Horror,Mikel Balerdi
tt25010662,Orang Pintar,2023,,Horror,Abdur Arsyad
tt6385574,Malady,2023,85,Horror,Brian Frank Visciglia
tt28306975,Vash,2023,108,Horror,Jagmeet Samundri
tt23986476,Mind Leech,2023,60,Horror,Chris Cheeseman
tt28070240,Grieve,2023,66,"Drama,Horror",Robbie Smith
tt21073326,Bury the Bride,2023,83,Horror,Spider One
tt27930752,Home Sweet Home,2023,113,"Drama,Horror,Mystery",Takumi Saitô
tt13540744,Evie,2023,83,"Horror,Mystery",Jamie Lundy
tt27566077,"Losers-1, Suckers-0",2023,,"Comedy,Horror",Nikko Arcega
tt28295842,SlashFM II,2023,88,Horror,Matt Cunningham
tt22854862,The Phantom,2023,,"Drama,Horror,Thriller",Rachel Silveria
tt29600567,The Patrolman,2023,49,Horror,Ray Martin
tt28943496,Daydreamers,2023,113,"Drama,Horror,Thriller",Timothy Linh Bui
tt28375613,Poundcake,2023,90,"Comedy,Horror",Onur Tukel
tt39316919,Relatos Espeluznantes,2023,88,Horror,Jorge Bastidas
tt21161308,I will not take care of you,2023,90,"Drama,Horror",Jimmy Heisner
tt22640398,V/H/S/85,2023,110,"Horror,Thriller",Gigi Saul Guerrero
tt11885070,Connie,2023,,Horror,Amy Philbert
tt23571868,The Devil Comes at Night,2023,80,Horror,Scott Leaver
tt16960394,Demons of Hell,2023,,"Action,Drama,Horror",Omer Sarikaya
tt22051468,The Amityville Curse,2023,90,Horror,Éric Tessier
tt19363554,Sound of Silence,2023,93,"Drama,Horror",Alessandro Antonaci
tt18968612,Fat Fleshy Fingers,2023,85,"Comedy,Fantasy,Horror",Lauren Flinner
tt13781652,It Shall Not Be Named,2023,84,"Horror,Thriller",Cankat Vatanandiran
tt21443104,Only the Good Survive,2023,92,"Horror,Thriller",Dutch Southern
tt20873498,Motel Melati,2023,92,"Horror,Mystery,Thriller",Billy Christian
tt29521112,"Internet, fais-moi peur!",2023,50,"Comedy,Documentary,Horror",Lucas Bernardini
tt27477327,Hell Bunny,2023,45,"Comedy,Horror",Branden Bierbaum
tt29134675,Hyakki Yobanashi,2023,106,"Drama,Horror",Ryota Kondo
tt19393984,The Who Incident,2023,77,Horror,Ron Chevarie
tt29686373,Tales from the Occult: Ultimate Malevolence,2023,93,Horror,Chi-Ngai Lee
tt15789388,Romi,2023,86,"Horror,Mystery",Robert Cuffley
tt27424891,Symbolicus Vol. 3,2023,111,Horror,Éric Falardeau
tt26238962,Death Letter Blues,2023,78,"Crime,Horror,Mystery",Strack Azar
tt21161308,I will not take care of you,2023,90,"Drama,Horror",David Velo Stewart
tt6810618,The Deep Web: Murdershow,2023,84,"Horror,Thriller",Dan Zachary
tt28255598,15 Cameras,2023,89,Horror,Danny Madden
tt15035270,Curse of the Weredeer,2023,,"Comedy,Horror",Ben Johnson
tt20880360,Pendulum,2023,,Horror,Daniel Repp
tt31912070,It Doesn't Get Any Better Than This,2023,83,Horror,Nick Toti
tt23731706,A Bold Voyage,2023,,Horror,Nath Milburn
tt27625370,Fear No Weevil: Hauntings in the City of Progress,2023,,Horror,Ericka Boussarhane
tt29561875,Haunted Stories and Tales of Horror,2023,,Horror,Patrick Ray Gallows
tt22816038,Seeds of Satan,2023,,Horror,Keith Lakean Powell
tt28290890,Honto Ni Atta! Noroi No Video 100,2023,97,Horror,Yoshihiro Nakamura
tt15534562,Bathtub Shark Attack,2023,95,"Action,Comedy,Horror",Madeline Deering
tt27542845,Bad Things,2023,86,Horror,Stewart Thorndike
tt28295842,SlashFM II,2023,88,Horror,Jim Stramel
tt22023218,You'll Never Find Me,2023,100,"Drama,Horror,Thriller",Indianna Bell
tt28710841,Body Parts,2023,104,Horror,Jang-mi Kim
tt33342778,Shirley's Eyeball,2023,,Horror,Sloan Scroggin
tt30742760,Janin Iblis Neraka,2023,88,Horror,Joko Nugroho
tt39333472,Stranger Things: The First Shadow,2023,165,"Drama,Fantasy,Horror",Stephen Daldry
tt32268869,The Demoniacs,2023,74,"Comedy,Horror",Scott Clifford Evans
tt13130838,Lore,2023,92,Horror,James Bushe
tt32260240,Ridgewood River,2023,59,Horror,Zachary Williams
tt3171196,The Lurking Fear,2023,82,Horror,Darren Dalton
tt6628462,Wintertide,2023,97,"Drama,Horror,Mystery",John Barnard
tt27613870,Doom Zone,2023,119,"Action,Horror,Sci-Fi",Helmut Brandl
tt10938608,The Finale,2023,111,Horror,Christie Vela
tt27613870,Doom Zone,2023,119,"Action,Horror,Sci-Fi",Günther Brandl
tt30476206,Memoria,2023,102,"Horror,Mystery",Günther Brandl
tt4897078,One Bloody Day,2023,,"Action,Drama,Horror",Branden Anthony Bayless
tt22815452,Nightmare Radio: The Night Stalker,2023,79,Horror,Nathan Crooker
tt11885070,Connie,2023,,Horror,Diezel Ramos
tt27423042,House of Rooms,2023,84,Horror,Joshua van 't Hoff
tt6662754,Site 13,2023,86,Horror,Tony Urban
tt26007112,Motelde Katliam,2023,100,"Horror,Thriller",Murat Kusçu
tt15405486,Woods Witch,2023,96,"Comedy,Horror",Lauren Francesca
tt14088788,Night Explorers: The Asylum,2023,96,Horror,John K. Webster
tt32222277,El Laboratorio,2023,83,Horror,Xavier Markus
tt9047540,Organism,2023,,"Horror,Sci-Fi",Jamie King
tt14297962,Wolf Hollow,2023,81,Horror,Mark Cantu
tt10365998,Infinity Pool,2023,117,"Crime,Horror,Mystery",Brandon Cronenberg
tt21161308,I will not take care of you,2023,90,"Drama,Horror",Clarence Gaines IV
tt28427037,Frights and Fears Vol 1,2023,70,Horror,Tito Fernandes
tt27485616,The Last Amityville Movie,2023,95,Horror,Josh Spiegel
tt10918478,7Liars,2023,,"Action,Comedy,Horror",David-Jonas Frei
tt37138615,Thriller Anthology Volume I,2023,66,"Horror,Thriller",Patrick Biesemans
tt31711053,Seameth: The Devil's Heaven,2023,45,Horror,Bryce G.D. Tulloch
tt32159479,Unknown Crimes,2023,66,Horror,Eliel King
tt29368836,A Most Wicked Tale: A Horror Musical,2023,,"Horror,Musical",Travis Zariwny
tt32159479,Unknown Crimes,2023,66,Horror,Dylan Goldswain
tt19874972,The Good People of Orphan Ridge,2023,83,"Comedy,Horror,Music",Matthew Fisher
tt15512500,Video Shop Tales of Terror,2023,118,"Drama,Fantasy,Horror",Mj Dixon
tt31632446,Bako,2023,80,Horror,Tafadzwa Ranganai
tt16431352,Love Kills,2023,,Horror,Sian Abrahams
tt27252883,Saurians 2,2023,66,Horror,Anthony Polonia
tt22498438,31 Ottobre,2023,,Horror,Francisco Saia
tt14253784,Junglemahal: The Awakening,2023,143,Horror,Arunava Chowdhury
tt13297556,Horror-Scopes Volume One,2023,88,Horror,Mj Dixon
tt3963226,Abruptio,2023,96,"Animation,Horror",Evan Marlowe
tt32125422,What I Want,2023,76,"Horror,Musical,Romance",Jakob Spruce
tt26748933,Shot by Night,2023,64,Horror,Byron C. Miller
tt5778410,Cryptids,2023,85,Horror,Zane Hershberger
tt14494208,The Curse of the Clown Motel,2023,84,"Action,Horror",Lance Kawas
tt22184636,Tantra,2023,,Horror,Ram Raja Dwivedi
tt2636512,Do Not Watch,2023,83,"Horror,Mystery,Thriller",Justin Janowitz
tt13043184,The Stalker: Part II,2023,52,"Crime,Horror,Thriller",Jared M. Reeder
tt13540744,Evie,2023,83,"Horror,Mystery",Dominic Brunt
tt11379038,Pesugihan: Bersekutu dengan Iblis,2023,93,Horror,Hanny Saputra
tt32370074,Mar Rak,2023,90,Horror,Jeffry Ting Tiah Seng
tt28254988,Final Cut,2023,,Horror,Terence Muncy
tt12519802,War of the Worlds: The Attack,2023,85,"Horror,Sci-Fi,Thriller",Junaid Syed
tt27036804,Killer Kites,2023,72,"Comedy,Horror",Paul Dale
tt22376434,Cry Me an Ocean,2023,,"Action,Adventure,Horror",Bob Yothers
tt37138615,Thriller Anthology Volume I,2023,66,"Horror,Thriller",Rod Blackhurst
tt26315810,Demonic Toys: Jack-Attack,2023,59,Horror,William Butler
tt28654867,After Sundown,2023,106,"Horror,Romance",Bhandit Thongdee
tt18939056,The Nightman,2023,101,Horror,Mélanie Delloye
tt16408474,The Cult,2023,,Horror,Alexandre Alonso
tt25402556,Authentic,2023,54,Horror,Eris Eris
tt18346624,Murdercise,2023,84,"Comedy,Horror,Thriller",Angelica De Alba
tt27424891,Symbolicus Vol. 3,2023,111,Horror,Domiziano Cristopharo
tt27047451,Carnage Collection: Vampire Bloodlust,2023,89,Horror,Ted Nicolaou
tt21161308,I will not take care of you,2023,90,"Drama,Horror",Nathan Letteer
tt28967930,Spectrum,2023,69,"Horror,Thriller",Garfield Boston
tt11075540,Subspecies V: Bloodrise,2023,80,Horror,Ted Nicolaou
tt17499228,Mutilator 2,2023,82,Horror,Buddy Cooper
tt27830625,The Hand,2023,52,"Comedy,Horror",Choi Yun-ho
tt17219484,Clock,2023,91,"Drama,Horror,Thriller",Alexis Jacknow
tt38019266,La Segua,2023,102,Horror,Antonio Yglesias
tt11383000,Cannibal Comedian,2023,88,"Comedy,Horror",Sean Haitz
tt13297556,Horror-Scopes Volume One,2023,88,Horror,Luna Wolf
tt32209944,Desde la penumbra,2023,,Horror,Esteban Calderín
tt18335168,4 Halloween,2023,75,Horror,Domiziano Cristopharo
tt26146816,I Slay on Christmas,2023,82,Horror,Joel D. Wynkoop
tt7986046,Burga,2023,100,Horror,Alfredo Contreras
tt15010318,Half Dead Fred,2023,,"Horror,Thriller",Bron Theron
tt19357628,Doomsday Stories,2023,120,"Action,Horror,Sci-Fi",Joel D. Wynkoop
tt21331208,That's a Wrap,2023,94,Horror,Marcel Walz
tt13684506,61: Scorecard Killer,2023,65,Horror,Domiziano Cristopharo
tt1347175,Night for Day,2023,102,"Horror,Thriller",Russ Camarda
tt29686373,Tales from the Occult: Ultimate Malevolence,2023,93,Horror,Pater Wong
tt7159092,David,2023,,"Action,Drama,Horror",Shreyas Chinga
tt8333310,Little Mouse,2023,77,Horror,Delaney Hathaway
tt33253326,The Photocopy,2023,85,"Horror,Mystery",Un Bunthoeurn
tt12676666,Bora,2023,90,"Horror,Thriller",Tiffany Toney
tt29101936,Cauchemort,2023,,Horror,Marc Thibault
tt31919760,Bloody Johann,2023,91,"Comedy,Fantasy,Horror",Jakub Krumpoch
tt13388176,A Dream House,2023,83,"Horror,Thriller",Candice T. Cain
tt10803634,Tiger Stripes,2023,95,"Drama,Horror",Amanda Nell Eu
tt21066766,74 Minutes,2023,84,"Crime,Documentary,Horror",Chad Calek
tt27619382,It's a Wonderful Knife,2023,87,"Comedy,Horror,Mystery",Tyler MacIntyre
tt13508126,Family Home,2023,88,Horror,Antonios Arapostathis
tt14656866,Valentine Bluffs,2023,90,"Horror,Mystery,Thriller",Tom 'Smitty' Smith
tt5854376,6.6.66 Beyond the Halls of Paradise,2023,87,Horror,Hilton Ariel Ruiz
tt30454583,Meka Puduma Kathawak,2023,,"Horror,Thriller",Sri Lal Priyadeva
tt15470856,Saint Drogo,2023,78,"Horror,Mystery",Wayne Gonsalves
tt26246742,Midnight Bloodshed,2023,105,Horror,Mathew Bonta
tt26276110,Tromasploitation,2023,82,Horror,Tony Newton
tt15268036,Coyote Cage,2023,103,"Drama,Horror,Thriller",Michael Perez
tt17081064,The Last House of Horror,2023,,"Horror,Mystery",Manny Velazquez
tt11714030,The Haunting of Hell Hole Mine,2023,107,"Drama,Horror,Mystery",Tammy Massa
tt27542457,Welcome Purnima,2023,130,"Drama,Horror",Ajit Bhairavkar
tt30701964,Manny Velazquez's Carnage Collection: Wicked Slashers,2023,147,"Fantasy,Horror,Mystery",Manny Velazquez
tt24176904,Semur 4: Mahser,2023,,Horror,Hakki Kaplan
tt13405778,Insidious: The Red Door,2023,107,"Horror,Mystery,Thriller",Patrick Wilson
tt27204558,Henshurei: Deleted,2023,64,Horror,Seiji Chiba
tt21111144,GPK,2023,,Horror,Louis du Toit
tt27198438,Jenni,2023,97,Horror,B.Nithianandam
tt27250956,Abducted,2023,77,Horror,Jason Augustowski
tt28295842,SlashFM II,2023,88,Horror,Nathan Alan Bunker
tt15840300,The Curse of Abigail Proctor,2023,,"Horror,Thriller",Andre Dixon
tt27411121,Ripupbury,2023,142,"Comedy,Horror,Thriller",Arun Karthik
tt24964506,The Underbug,2023,68,Horror,Shujaat Saudagar
tt27300855,Devil's Witness,2023,,Horror,Chris Casuaci
tt30834369,Zhowtime Presents: Siren Stories,2023,,Horror,Nolan Ramos
tt22752692,T Blockers,2023,74,"Horror,Sci-Fi",Alice Maio Mackay
tt26470099,Tell Me a Creepy Story,2023,90,Horror,Paul Holbrook
tt27950362,Sue-On,2023,96,"Comedy,Horror",Razif Rashid
tt13345606,Evil Dead Rise,2023,96,Horror,Lee Cronin
tt38265376,Kara Anne,2023,86,Horror,Leo Yilmaz
tt27635117,Sans Voix,2023,78,"Fantasy,Horror",Jonathan Placide
tt26921539,Satranic Panic,2023,80,"Comedy,Horror",Alice Maio Mackay
tt27932470,Lights Over Montgomery County,2023,67,Horror,Dustin Tamplen
tt17595206,Hierarchy of Evil,2023,96,Horror,Steve Andrew Skyrell
tt27626782,Deep Sea Python,2023,74,"Action,Horror",Wang Qing
tt22465806,Don't Answer,2023,,Horror,Anthony Leone
tt9048804,Birth/Rebirth,2023,98,"Drama,Horror,Thriller",Laura Moss
tt15432096,Ghost 14,2023,79,Horror,Rick Gardner
tt27498099,The Last Boy on Earth,2023,97,"Adventure,Horror,Sci-Fi",Thierry Lorenzi
tt18968612,Fat Fleshy Fingers,2023,85,"Comedy,Fantasy,Horror",Rebecca Daugherty
tt27424891,Symbolicus Vol. 3,2023,111,Horror,Brock Bones
tt27587280,The NightSchool 2,2023,60,Horror,Dino
tt28655477,I Am Monsters!,2023,72,"Documentary,Horror",Nicholas Vince
tt15262900,The Blue Rose,2023,103,"Drama,Fantasy,Horror",George Baron
tt17501936,The Gates,2023,111,"Horror,Thriller",Stephen Hall
tt18968612,Fat Fleshy Fingers,2023,85,"Comedy,Fantasy,Horror",Zach Strum
tt4996636,Unburied Tales,2023,,Horror,Domiziano Cristopharo
tt29884987,Deus Irae,2023,85,"Drama,Horror,Thriller",Pedro Cristiani
tt22796890,Hell House LLC Origins: The Carmichael Manor,2023,98,"Horror,Mystery",Stephen Cognetti
tt37475016,Then My Mind Walked Away,2023,65,Horror,Jim Roberts
tt18265146,Victoria,2023,109,"Horror,Thriller",Virajas Kulkarni
tt15417358,Violett,2023,101,Horror,Steven J. Mihaljevich
tt11306480,Don't Suck,2023,100,"Comedy,Drama,Horror",RJ Collins
tt26256606,Fables for the Witching Hour,2023,82,Horror,Michael Robert Kessler
tt24166504,Kick Me,2023,86,"Action,Comedy,Horror",Gary Huggins
tt30052135,Dark Tales,2023,75,Horror,Daniel de la Vega
tt27217583,The Wicker Man the Official Story of the Film,2023,,Horror,John Walsh
tt13580484,The Piper,2023,105,"Fantasy,Horror",Anthony Waller
tt28810493,The Devil on Trial,2023,81,"Crime,Documentary,Horror",Chris Holt
tt27510150,DD Returns,2023,124,"Comedy,Horror",S. Prem Anand
tt10918478,7Liars,2023,,"Action,Comedy,Horror",Szilárd Várnai
tt27988718,She Came at Night,2023,85,"Comedy,Horror",Jan Vejnar
tt28768831,The 100 Candles Game: The Last Possession,2023,73,Horror,Maximilian Niemann
tt14462452,Deliver Us,2023,103,"Drama,Horror,Thriller",Cru Ennis
tt21308824,Bakemono,2023,101,Horror,Doug Roos
tt27510705,Chaitra,2023,117,Horror,M Jenithkumar
tt13110512,The United States of Horror: Chapter 3,2023,,Horror,Rajiim A. Gross
tt32308263,Al Impenetrable,2023,87,"Horror,Thriller",Sonia Bertotti
tt32857921,Stolen Heads,2023,,Horror,Amilcar Javier Jácome
tt26681671,Where the Devil Roams,2023,93,Horror,Zelda Adams
tt28134670,"Night, Night, Baby: Lore of Roger",2023,48,Horror,Robert G. Hoff
tt27479153,Cinle Evlilik,2023,,Horror,Ibrahim Öztekin
tt13297556,Horror-Scopes Volume One,2023,88,Horror,Pablo Raybould
tt27462965,Teman Tidur,2023,93,"Drama,Horror",Ray Nayoan
tt10461442,Dick Dynamite 1944,2023,89,"Action,Comedy,Horror",Robbie Davidson
tt27999306,Hoon Payon,2023,109,Horror,Phontharis Chotkijsadarsopon
tt22203026,The Angel Maker,2023,94,"Crime,Horror,Thriller",Julie R. Ølgaard
tt13592970,Loop Track,2023,94,"Adventure,Horror,Sci-Fi",Thomas Sainsbury
tt30052135,Dark Tales,2023,75,Horror,Francesc Cànovas
tt3756806,End Times,2023,113,"Action,Drama,Horror",Jim Towns
tt19175696,Sister Death,2023,91,"Horror,Mystery",Paco Plaza
tt28302848,To Beyond,2023,73,Horror,Stephen Michaels
tt23648776,Head on a Plate,2023,82,"Horror,Sci-Fi",Gary Dean Orona
tt16393246,Valóság.exe,2023,52,"Drama,Horror,Mystery",Milán Tóth
tt26765437,Lair of the Killer Clowns,2023,75,Horror,Gary Dean Orona
tt32409972,Sawadikap Pei,2023,112,"Comedy,Horror",Roman Anthony
tt28710841,Body Parts,2023,104,Horror,Won-kyung Choi
tt27262238,Magna Lacerta,2023,,"Horror,Mystery,Thriller",Ruby Fuller
tt28498180,Lurker,2023,,"Horror,Thriller",Ruby Fuller
tt30018013,Summa Lacerta,2023,,"Drama,Horror,Thriller",Ruby Fuller
tt26685650,Subhuman: The Amityville Experiment,2023,45,"Comedy,Horror",Juan Diaz Jr.
tt28710841,Body Parts,2023,104,Horror,Jisam
tt20249418,Romancham,2023,130,"Comedy,Horror",Jithu Madhavan
tt18482470,Blood and Snow,2023,114,"Horror,Mystery,Sci-Fi",Jesse Palangio
tt28710841,Body Parts,2023,104,Horror,Wally Seo
tt36933118,Tales of the Cursed,2023,106,Horror,Juan Diaz Jr.
tt21915352,Something Walks in the Woods,2023,81,"Horror,Thriller",William J Howard III
tt29358109,Daak,2023,102,Horror,Mahesh Nene
tt12894288,The Ezzera & Gore-Girl Horror Anthology,2023,,Horror,Jarvis Greiner
tt12494932,72,2023,,"Horror,Thriller",Carl Miller
tt8141472,In Its Wake,2023,84,Horror,Lee Foster
tt30589317,Scream II,2023,117,Horror,Demitrius Balevski
tt27442662,Smoker,2023,,Horror,Christian Riley
tt33245742,Ghost Possession,2023,93,Horror,Huy Yaleng
tt28080971,Primbon,2023,88,"Drama,Horror",Rudy Soedjarwo
tt23897308,Kill Your Lover,2023,77,Horror,Keir Siewert
tt13318942,Dark Windows,2023,80,"Horror,Thriller",Alex Herron
tt29464253,The History of Magic,2023,45,Horror,Patrick Ray Gallows
tt36998691,The Animals Are Sick with Love,2023,,Horror,Devin Horan
tt26457986,Murderbot,2023,46,"Horror,Sci-Fi",Jim Wynorski
tt29005755,Dr. Cheon and Lost Talisman,2023,98,"Crime,Fantasy,Horror",Kim Seong-sik
tt29466237,GE Week - Ghost Encounters,2023,45,Horror,Sarbajeet Mohanty
tt29467601,Skeleton Xylophone,2023,110,Horror,Michael Buttino
tt21974232,"Howdy, Neighbor!",2023,80,"Horror,Thriller",Allisyn Snyder
tt13399128,Motion Detected,2023,80,Horror,Justin Gallaher
tt29511037,Sharktopus,2023,80,"Action,Horror,Sci-Fi",Dongsheng Hu
tt14526332,V F C,2023,99,"Drama,Horror",Charles-Stéphane Roy
tt14771302,Free Range,2023,80,Horror,Mike O'Mahony
tt29169633,Tamso,2023,,"Drama,Horror,Thriller",Stephen Alexander
tt26681671,Where the Devil Roams,2023,93,Horror,Toby Poser
tt27072510,Manos Brujas,2023,90,Horror,Julio Paredes
tt19356446,Gasp,2023,,Horror,Mohsen Rabiei
tt14509110,No One Will Save You,2023,93,"Horror,Mystery,Sci-Fi",Brian Duffield
tt29928796,The Djinn's Curse,2023,98,Horror,Kriangkrai Monwichit
tt29551892,Night Terror,2023,,Horror,Charles Edwards
tt29552831,Love Life Light,2023,125,"Drama,Horror",Cheldon Cai
tt29567363,Stray Night,2023,,Horror,Lucas Robb Gradeur
tt28067867,Dragged Beneath the Shadows,2023,73,Horror,Xavier Hamel
tt28768831,The 100 Candles Game: The Last Possession,2023,73,Horror,Jerónimo Rocha
tt15239014,Creeping Death,2023,95,Horror,Matt Sampere
tt27125025,Don't Close Your Eyes,2023,95,Horror,Kou Darachan
tt26776869,Summer in Murray,2023,90,"Comedy,Drama,Horror",Diego Mongue
tt17633794,The Discernment,2023,,Horror,Magician Dewayne Hill
tt29605818,The Pig 3: The Final Journey,2023,52,Horror,Nathan Meadows
tt8292768,Night Encounters,2023,89,Horror,Simmer Bhatia
tt23159982,Blue Hour: The Disappearance of Nick Brandreth,2023,100,"Drama,Horror,Sci-Fi",Dan Bowhers
tt29606724,Sir Seytanin Kurbanlari,2023,,"Crime,Horror",Yavuz Duman
tt29030906,The Dark Mother,2023,90,"Drama,Horror",Kou Darachan
tt28187351,Caddy Hack,2023,75,"Comedy,Horror",Anthony Catanese
tt29607860,All Hallows Eve Trickster,2023,75,"Horror,Thriller",Evan Tramel
tt27988718,She Came at Night,2023,85,"Comedy,Horror",Tomás Pavlícek
tt29610038,Tuomion saari,2023,90,"Horror,Thriller",Keke Soikkeli
tt37138615,Thriller Anthology Volume I,2023,66,"Horror,Thriller",Santiago Menghini
tt28247697,Bad Ben 12: Alien Agenda,2023,109,"Comedy,Horror",Nigel Bach
tt29496203,Dark House,2023,,Horror,Kou Darachan
